Time Stamp	Roll	Pitch	Yaw	X Velocity	Y Velocity	Latitude	Longitude
219.651	-1.807237	0.119550	-146.236563	0.001	0.002	59.462023	18.135511
219.662	-1.807318	0.119495	-146.236577	0.001	0.002	59.462023	18.135511
219.673	-1.807400	0.119440	-146.236604	0.001	0.002	59.462023	18.135511
219.684	-1.807481	0.119385	-146.236631	0.001	0.002	59.462023	18.135511
219.695	-1.807563	0.119330	-146.236645	0.001	0.002	59.462023	18.135511
219.706	-1.807644	0.119275	-146.236672	0.001	0.002	59.462023	18.135511
219.717	-1.807725	0.119220	-146.236700	0.001	0.002	59.462023	18.135511
219.728	-1.807806	0.119165	-146.236713	0.001	0.002	59.462023	18.135511
219.739	-1.807888	0.119110	-146.236741	0.001	0.002	59.462023	18.135511
219.750	-1.807969	0.119055	-146.236754	0.001	0.002	59.462023	18.135511
219.761	-1.808057	0.119017	-146.236809	0.001	0.002	59.462023	18.135511
219.772	-1.807996	0.120228	-146.237000	0.001	0.001	59.462023	18.135511
219.783	-1.808704	0.119078	-146.236413	0.002	0.001	59.462023	18.135511
219.794	-1.808072	0.118223	-146.236590	0.001	0.001	59.462023	18.135511
219.805	-1.808206	0.119811	-146.236768	0.001	0.001	59.462023	18.135511
219.816	-1.808699	0.118473	-146.235743	0.002	0.002	59.462023	18.135510
219.827	-1.807574	0.118324	-146.236153	0.001	0.002	59.462023	18.135510
219.838	-1.807810	0.119562	-146.236222	0.001	0.002	59.462023	18.135510
219.849	-1.808564	0.119282	-146.236153	0.001	0.002	59.462023	18.135510
219.860	-1.808431	0.119221	-146.236058	0.001	0.001	59.462023	18.135510
219.871	-1.808297	0.119160	-146.235962	0.001	0.001	59.462023	18.135510
219.882	-1.808163	0.119100	-146.235866	0.001	0.001	59.462023	18.135510
219.893	-1.808030	0.119039	-146.235784	0.001	0.001	59.462023	18.135510
219.904	-1.807896	0.118979	-146.235689	0.001	0.001	59.462023	18.135510
219.915	-1.807763	0.118918	-146.235607	0.001	0.001	59.462023	18.135510
219.926	-1.807629	0.118858	-146.235511	0.000	0.001	59.462023	18.135510
219.937	-1.807495	0.118797	-146.235416	0.000	0.001	59.462023	18.135510
219.948	-1.807362	0.118737	-146.235334	0.000	0.001	59.462023	18.135510
219.959	-1.807228	0.118676	-146.235238	0.000	0.001	59.462023	18.135510
219.970	-1.807094	0.118615	-146.235142	0.000	0.001	59.462023	18.135510
219.981	-1.806961	0.118555	-146.235060	0.000	0.001	59.462023	18.135510
219.992	-1.807325	0.118511	-146.234801	0.001	0.001	59.462023	18.135510
220.003	-1.807456	0.117562	-146.234377	0.001	0.001	59.462023	18.135510
220.014	-1.806880	0.118019	-146.234364	-0.000	0.001	59.462023	18.135510
220.025	-1.806915	0.119008	-146.234241	-0.000	0.001	59.462023	18.135510
220.036	-1.807031	0.119040	-146.234432	0.000	0.001	59.462023	18.135510
220.047	-1.807146	0.119072	-146.234637	0.000	0.001	59.462023	18.135510
220.058	-1.807261	0.119103	-146.234842	0.000	0.001	59.462023	18.135510
220.069	-1.807377	0.119135	-146.235047	0.000	0.001	59.462023	18.135510
220.080	-1.807492	0.119166	-146.235252	0.001	0.001	59.462023	18.135510
220.091	-1.807607	0.119198	-146.235457	0.001	0.001	59.462023	18.135510
220.102	-1.807722	0.119230	-146.235662	0.001	0.001	59.462023	18.135510
220.113	-1.807838	0.119261	-146.235853	0.001	0.001	59.462023	18.135510
220.124	-1.808839	0.118093	-146.235511	0.001	0.002	59.462023	18.135510
220.135	-1.807075	0.118535	-146.235552	0.000	0.002	59.462023	18.135510
220.146	-1.807100	0.118468	-146.235675	0.000	0.002	59.462023	18.135510
220.157	-1.807125	0.118402	-146.235784	0.000	0.002	59.462023	18.135510
220.168	-1.807150	0.118336	-146.235907	0.000	0.002	59.462023	18.135510
220.179	-1.807175	0.118270	-146.236030	0.001	0.002	59.462023	18.135510
220.190	-1.807200	0.118204	-146.236140	0.001	0.002	59.462023	18.135510
220.201	-1.807226	0.118138	-146.236249	0.001	0.002	59.462023	18.135510
220.212	-1.807251	0.118072	-146.236372	0.001	0.002	59.462023	18.135510
220.223	-1.807276	0.118006	-146.236495	0.001	0.002	59.462023	18.135510
220.234	-1.807301	0.117940	-146.236604	0.001	0.002	59.462023	18.135510
220.245	-1.807325	0.117873	-146.236713	0.001	0.002	59.462023	18.135510
220.256	-1.807351	0.117807	-146.236836	0.001	0.002	59.462023	18.135510
220.267	-1.807376	0.117741	-146.236946	0.001	0.002	59.462023	18.135510
220.278	-1.807401	0.117675	-146.237069	0.001	0.002	59.462023	18.135510
220.289	-1.807426	0.117609	-146.237178	0.001	0.002	59.462023	18.135510
220.300	-1.807451	0.117543	-146.237301	0.002	0.002	59.462023	18.135510
220.311	-1.807476	0.117477	-146.237410	0.002	0.002	59.462023	18.135510
220.322	-1.807502	0.117411	-146.237533	0.002	0.002	59.462023	18.135510
220.333	-1.807527	0.117345	-146.237642	0.002	0.002	59.462023	18.135510
220.344	-1.807552	0.117278	-146.237765	0.002	0.002	59.462023	18.135510
220.355	-1.807577	0.117212	-146.237875	0.002	0.002	59.462023	18.135510
220.366	-1.807602	0.117146	-146.237997	0.002	0.002	59.462023	18.135510
220.377	-1.807627	0.117080	-146.238107	0.002	0.002	59.462023	18.135510
220.388	-1.807653	0.117014	-146.238230	0.002	0.002	59.462023	18.135510
220.399	-1.807678	0.116948	-146.238339	0.002	0.002	59.462023	18.135510
220.410	-1.807703	0.116882	-146.238462	0.002	0.002	59.462023	18.135510
220.421	-1.807728	0.116816	-146.238571	0.002	0.002	59.462023	18.135510
220.432	-1.807753	0.116750	-146.238694	0.003	0.002	59.462023	18.135510
220.443	-1.807778	0.116684	-146.238803	0.003	0.002	59.462023	18.135510
220.454	-1.807803	0.116617	-146.238926	0.003	0.002	59.462023	18.135510
220.465	-1.807829	0.116551	-146.239036	0.003	0.002	59.462023	18.135510
220.476	-1.807749	0.118789	-146.238926	0.003	0.001	59.462023	18.135510
220.487	-1.806192	0.119871	-146.237806	0.007	0.001	59.462023	18.135510
220.498	-1.805920	0.119479	-146.237096	0.011	0.001	59.462023	18.135510
220.509	-1.803159	0.123022	-146.236727	0.015	0.001	59.462023	18.135510
220.520	-1.806798	0.124654	-146.236864	0.020	0.002	59.462023	18.135510
220.531	-1.807198	0.126939	-146.237014	0.024	0.002	59.462023	18.135510
220.542	-1.806561	0.130404	-146.236345	0.031	0.002	59.462023	18.135510
220.553	-1.807680	0.133931	-146.234965	0.038	0.002	59.462023	18.135510
220.564	-1.806240	0.138247	-146.234377	0.045	0.002	59.462023	18.135510
220.575	-1.805889	0.141176	-146.234377	0.053	0.002	59.462023	18.135510
220.586	-1.805503	0.144399	-146.234377	0.061	0.002	59.462023	18.135510
220.597	-1.805117	0.147621	-146.234391	0.069	0.002	59.462023	18.135510
220.608	-1.804730	0.150844	-146.234391	0.077	0.002	59.462023	18.135510
220.619	-1.804344	0.154066	-146.234391	0.085	0.002	59.462023	18.135510
220.630	-1.803958	0.157289	-146.234391	0.093	0.002	59.462023	18.135510
220.641	-1.803572	0.160511	-146.234391	0.101	0.002	59.462023	18.135510
220.652	-1.803186	0.163734	-146.234391	0.109	0.002	59.462023	18.135510
220.663	-1.802799	0.166956	-146.234391	0.117	0.002	59.462023	18.135510
220.674	-1.802413	0.170179	-146.234405	0.125	0.002	59.462023	18.135510
220.685	-1.802027	0.173401	-146.234391	0.133	0.002	59.462023	18.135510
220.696	-1.801641	0.176624	-146.234405	0.141	0.002	59.462023	18.135510
220.707	-1.801255	0.179846	-146.234405	0.149	0.003	59.462023	18.135510
220.718	-1.800869	0.183069	-146.234418	0.157	0.003	59.462023	18.135510
220.729	-1.800482	0.186291	-146.234405	0.165	0.003	59.462023	18.135510
220.740	-1.800096	0.189514	-146.234418	0.173	0.003	59.462023	18.135510
220.751	-1.799710	0.192736	-146.234418	0.181	0.003	59.462023	18.135510
220.762	-1.799324	0.195959	-146.234418	0.189	0.003	59.462023	18.135510
220.773	-1.798938	0.199181	-146.234418	0.197	0.003	59.462023	18.135510
220.784	-1.798551	0.202404	-146.234418	0.205	0.003	59.462023	18.135510
220.795	-1.798165	0.205626	-146.234418	0.213	0.003	59.462023	18.135510
220.806	-1.797779	0.208849	-146.234432	0.221	0.003	59.462023	18.135510
220.817	-1.797393	0.212071	-146.234432	0.229	0.003	59.462023	18.135510
220.828	-1.797227	0.214576	-146.234528	0.237	0.003	59.462023	18.135510
220.839	-1.795397	0.214649	-146.234924	0.246	0.003	59.462023	18.135510
220.850	-1.794244	0.217101	-146.235293	0.254	0.002	59.462023	18.135510
220.861	-1.794000	0.217117	-146.234582	0.264	0.003	59.462023	18.135510
220.872	-1.791899	0.218100	-146.234897	0.272	0.003	59.462023	18.135510
220.883	-1.790615	0.219741	-146.234869	0.281	0.003	59.462023	18.135510
220.894	-1.789923	0.220503	-146.234733	0.291	0.003	59.462023	18.135510
220.905	-1.787391	0.222423	-146.234692	0.299	0.003	59.462023	18.135510
220.916	-1.786052	0.223922	-146.235047	0.307	0.003	59.462023	18.135510
220.927	-1.784713	0.225421	-146.235388	0.316	0.003	59.462023	18.135510
220.938	-1.783375	0.226921	-146.235743	0.324	0.003	59.462023	18.135510
220.949	-1.782036	0.228420	-146.236099	0.333	0.003	59.462023	18.135510
220.960	-1.780698	0.229919	-146.236454	0.341	0.003	59.462023	18.135510
220.971	-1.779359	0.231418	-146.236795	0.350	0.003	59.462023	18.135510
220.982	-1.778020	0.232918	-146.237151	0.358	0.003	59.462023	18.135509
220.993	-1.775466	0.234528	-146.237396	0.366	0.003	59.462023	18.135509
221.004	-1.772498	0.238232	-146.237656	0.375	0.003	59.462023	18.135509
221.015	-1.770330	0.240729	-146.237574	0.384	0.003	59.462023	18.135509
221.026	-1.767945	0.243477	-146.237492	0.393	0.003	59.462023	18.135509
221.037	-1.765560	0.246224	-146.237396	0.401	0.003	59.462023	18.135509
221.048	-1.763175	0.248971	-146.237314	0.410	0.003	59.462023	18.135509
221.059	-1.760790	0.251719	-146.237219	0.419	0.004	59.462023	18.135509
221.070	-1.758406	0.254466	-146.237137	0.428	0.004	59.462023	18.135509
221.081	-1.756020	0.257213	-146.237041	0.437	0.004	59.462023	18.135509
221.092	-1.753636	0.259961	-146.236959	0.446	0.004	59.462023	18.135509
221.103	-1.751250	0.262708	-146.236864	0.455	0.004	59.462022	18.135509
221.114	-1.748865	0.265455	-146.236782	0.464	0.004	59.462022	18.135509
221.125	-1.746480	0.268203	-146.236686	0.473	0.004	59.462022	18.135509
221.136	-1.744096	0.270950	-146.236604	0.482	0.004	59.462022	18.135509
221.147	-1.741711	0.273697	-146.236522	0.491	0.004	59.462022	18.135509
221.158	-1.739326	0.276445	-146.236427	0.500	0.004	59.462022	18.135509
221.169	-1.736941	0.279192	-146.236331	0.509	0.005	59.462022	18.135509
221.180	-1.734556	0.281939	-146.236249	0.518	0.005	59.462022	18.135509
221.191	-1.732118	0.285787	-146.236386	0.526	0.004	59.462022	18.135508
221.202	-1.730155	0.288694	-146.235634	0.535	0.004	59.462022	18.135508
221.213	-1.727086	0.292013	-146.235716	0.544	0.005	59.462022	18.135508
221.224	-1.725384	0.295668	-146.235689	0.553	0.005	59.462022	18.135508
221.235	-1.725395	0.298309	-146.235429	0.562	0.005	59.462022	18.135508
221.246	-1.725407	0.300950	-146.235170	0.571	0.005	59.462022	18.135508
221.257	-1.725418	0.303591	-146.234910	0.580	0.005	59.462022	18.135508
221.268	-1.725430	0.306231	-146.234651	0.588	0.005	59.462022	18.135508
221.279	-1.725441	0.308872	-146.234391	0.597	0.005	59.462022	18.135508
221.290	-1.725452	0.311513	-146.234132	0.606	0.005	59.462022	18.135508
221.301	-1.725463	0.314154	-146.233858	0.615	0.005	59.462022	18.135508
221.312	-1.725475	0.316794	-146.233612	0.624	0.005	59.462022	18.135508
221.323	-1.725486	0.319435	-146.233353	0.633	0.005	59.462022	18.135508
221.334	-1.725497	0.322076	-146.233080	0.642	0.005	59.462021	18.135507
221.345	-1.725509	0.324717	-146.232834	0.651	0.005	59.462021	18.135507
221.356	-1.725520	0.327357	-146.232574	0.660	0.005	59.462021	18.135507
221.367	-1.725531	0.329998	-146.232301	0.669	0.005	59.462021	18.135507
221.378	-1.725543	0.332639	-146.232055	0.678	0.005	59.462021	18.135507
221.389	-1.725554	0.335280	-146.231782	0.687	0.005	59.462021	18.135507
221.400	-1.725565	0.337920	-146.231536	0.696	0.005	59.462021	18.135507
221.411	-1.725576	0.340561	-146.231277	0.705	0.005	59.462021	18.135507
221.422	-1.725587	0.343202	-146.231003	0.714	0.005	59.462021	18.135507
221.433	-1.725599	0.345843	-146.230757	0.723	0.005	59.462021	18.135507
221.444	-1.725610	0.348484	-146.230484	0.732	0.005	59.462021	18.135507
221.455	-1.725621	0.351124	-146.230225	0.741	0.005	59.462021	18.135507
221.466	-1.725632	0.353765	-146.229965	0.750	0.005	59.462021	18.135507
221.477	-1.725644	0.356406	-146.229719	0.759	0.005	59.462021	18.135506
221.488	-1.725655	0.359046	-146.229460	0.768	0.005	59.462021	18.135506
221.499	-1.725666	0.361687	-146.229200	0.777	0.005	59.462021	18.135506
221.510	-1.725676	0.364328	-146.228941	0.786	0.005	59.462021	18.135506
221.521	-1.725688	0.366969	-146.228667	0.795	0.005	59.462021	18.135506
221.532	-1.725699	0.369610	-146.228422	0.804	0.005	59.462021	18.135506
221.543	-1.727347	0.372583	-146.227547	0.814	0.005	59.462020	18.135506
221.554	-1.730307	0.377219	-146.226263	0.827	0.005	59.462020	18.135506
221.565	-1.732724	0.379438	-146.224105	0.837	0.005	59.462020	18.135506
221.576	-1.735735	0.383746	-146.222698	0.849	0.005	59.462020	18.135506
221.587	-1.739931	0.387276	-146.220116	0.862	0.005	59.462020	18.135506
221.598	-1.741902	0.391592	-146.218040	0.873	0.005	59.462020	18.135506
221.609	-1.745927	0.397109	-146.215895	0.889	0.005	59.462020	18.135505
221.620	-1.747422	0.400825	-146.215458	0.902	0.005	59.462020	18.135505
221.631	-1.747992	0.404741	-146.213846	0.917	0.005	59.462020	18.135505
221.642	-1.748563	0.408657	-146.212248	0.931	0.005	59.462020	18.135505
221.653	-1.749133	0.412573	-146.210649	0.946	0.005	59.462020	18.135505
221.664	-1.749703	0.416490	-146.209037	0.961	0.005	59.462020	18.135505
221.675	-1.750273	0.420406	-146.207439	0.975	0.005	59.462020	18.135505
221.686	-1.750844	0.424322	-146.205827	0.990	0.005	59.462019	18.135505
221.697	-1.751413	0.428239	-146.204215	1.005	0.005	59.462019	18.135504
221.708	-1.751983	0.432155	-146.202617	1.019	0.005	59.462019	18.135504
221.719	-1.752552	0.436071	-146.201005	1.034	0.005	59.462019	18.135504
221.730	-1.753123	0.439987	-146.199407	1.049	0.005	59.462019	18.135504
221.741	-1.753692	0.443904	-146.197795	1.063	0.005	59.462019	18.135504
221.752	-1.754262	0.447820	-146.196197	1.078	0.005	59.462019	18.135504
221.763	-1.754830	0.451737	-146.194585	1.093	0.005	59.462019	18.135504
221.774	-1.755400	0.455653	-146.192987	1.107	0.005	59.462019	18.135504
221.785	-1.755969	0.459569	-146.191375	1.122	0.005	59.462019	18.135503
221.796	-1.756537	0.463486	-146.189763	1.136	0.005	59.462019	18.135503
221.807	-1.757106	0.467402	-146.188164	1.151	0.006	59.462018	18.135503
221.818	-1.757675	0.471319	-146.186566	1.166	0.006	59.462018	18.135503
221.829	-1.758244	0.475235	-146.184954	1.180	0.006	59.462018	18.135503
221.840	-1.758812	0.479152	-146.183342	1.195	0.006	59.462018	18.135503
221.851	-1.759381	0.483068	-146.181744	1.210	0.006	59.462018	18.135503
221.862	-1.759949	0.486985	-146.180146	1.224	0.006	59.462018	18.135503
221.873	-1.760517	0.490901	-146.178534	1.239	0.006	59.462018	18.135503
221.884	-1.761085	0.494818	-146.176936	1.254	0.006	59.462018	18.135502
221.895	-1.762172	0.495736	-146.174531	1.268	0.006	59.462018	18.135502
221.906	-1.762932	0.494738	-146.171540	1.281	0.005	59.462018	18.135502
221.917	-1.763758	0.493957	-146.169135	1.294	0.004	59.462018	18.135502
221.928	-1.766085	0.492329	-146.165898	1.307	0.004	59.462017	18.135502
221.939	-1.766343	0.491642	-146.162893	1.323	0.004	59.462017	18.135502
221.950	-1.768126	0.490515	-146.159778	1.336	0.004	59.462017	18.135502
221.961	-1.769439	0.491314	-146.156868	1.350	0.004	59.462017	18.135501
221.972	-1.773466	0.491977	-146.153317	1.364	0.004	59.462017	18.135501
221.983	-1.775316	0.495108	-146.150858	1.378	0.004	59.462017	18.135501
221.994	-1.777168	0.498239	-146.148399	1.393	0.004	59.462017	18.135501
222.005	-1.779018	0.501370	-146.145954	1.407	0.005	59.462017	18.135501
222.016	-1.780868	0.504501	-146.143495	1.421	0.005	59.462016	18.135501
222.027	-1.782719	0.507633	-146.141036	1.435	0.005	59.462016	18.135500
222.038	-1.784569	0.510764	-146.138591	1.450	0.005	59.462016	18.135500
222.049	-1.786420	0.513895	-146.136146	1.464	0.005	59.462016	18.135500
222.060	-1.788269	0.517027	-146.133687	1.478	0.006	59.462016	18.135500
222.071	-1.790120	0.520158	-146.131242	1.492	0.006	59.462016	18.135500
222.082	-1.791969	0.523290	-146.128783	1.507	0.006	59.462016	18.135500
222.093	-1.793819	0.526422	-146.126324	1.521	0.006	59.462016	18.135499
222.104	-1.795668	0.529554	-146.123879	1.535	0.006	59.462015	18.135499
222.115	-1.797518	0.532686	-146.121420	1.549	0.006	59.462015	18.135499
222.126	-1.799367	0.535818	-146.118975	1.564	0.007	59.462015	18.135499
222.137	-1.801216	0.538950	-146.116529	1.578	0.007	59.462015	18.135499
222.148	-1.803065	0.542082	-146.114070	1.592	0.007	59.462015	18.135498
222.159	-1.804914	0.545214	-146.111612	1.606	0.007	59.462015	18.135498
222.170	-1.806763	0.548347	-146.109166	1.621	0.007	59.462015	18.135498
222.181	-1.808611	0.551479	-146.106708	1.635	0.007	59.462015	18.135498
222.192	-1.810460	0.554611	-146.104262	1.649	0.008	59.462014	18.135498
222.203	-1.812308	0.557744	-146.101817	1.664	0.008	59.462014	18.135498
222.214	-1.814157	0.560877	-146.099358	1.678	0.008	59.462014	18.135497
222.225	-1.816005	0.564009	-146.096913	1.692	0.008	59.462014	18.135497
222.236	-1.817852	0.567142	-146.094454	1.706	0.008	59.462014	18.135497
222.247	-1.820053	0.569605	-146.091968	1.720	0.008	59.462014	18.135497
222.258	-1.823208	0.567860	-146.089017	1.733	0.007	59.462014	18.135497
222.269	-1.828415	0.567047	-146.086217	1.748	0.007	59.462014	18.135497
222.280	-1.829950	0.566091	-146.082351	1.761	0.007	59.462013	18.135496
222.291	-1.831836	0.566098	-146.078403	1.775	0.006	59.462013	18.135496
222.302	-1.833343	0.565056	-146.074155	1.788	0.005	59.462013	18.135496
222.313	-1.833235	0.565109	-146.070630	1.802	0.005	59.462013	18.135496
222.324	-1.833764	0.564072	-146.066355	1.816	0.005	59.462013	18.135496
222.335	-1.832141	0.563139	-146.062885	1.830	0.005	59.462013	18.135495
222.346	-1.830518	0.562206	-146.059415	1.844	0.005	59.462013	18.135495
222.357	-1.828896	0.561273	-146.055932	1.858	0.005	59.462012	18.135495
222.368	-1.827272	0.560339	-146.052462	1.873	0.005	59.462012	18.135495
222.379	-1.825649	0.559406	-146.048979	1.887	0.005	59.462012	18.135494
222.390	-1.824026	0.558472	-146.045509	1.901	0.005	59.462012	18.135494
222.401	-1.822404	0.557539	-146.042039	1.915	0.005	59.462012	18.135494
222.412	-1.820781	0.556605	-146.038556	1.929	0.006	59.462012	18.135494
222.423	-1.819159	0.555671	-146.035086	1.943	0.006	59.462011	18.135494
222.434	-1.817536	0.554737	-146.031616	1.957	0.006	59.462011	18.135493
222.445	-1.815914	0.553803	-146.028147	1.971	0.006	59.462011	18.135493
222.456	-1.814290	0.552869	-146.024663	1.985	0.006	59.462011	18.135493
222.467	-1.812668	0.551935	-146.021194	1.999	0.006	59.462011	18.135493
222.478	-1.811046	0.551001	-146.017724	2.014	0.006	59.462011	18.135492
222.489	-1.809424	0.550066	-146.014240	2.028	0.006	59.462010	18.135492
222.500	-1.807801	0.549132	-146.010771	2.042	0.006	59.462010	18.135492
222.511	-1.806179	0.548197	-146.007301	2.056	0.006	59.462010	18.135492
222.522	-1.804557	0.547263	-146.003818	2.070	0.006	59.462010	18.135492
222.533	-1.802935	0.546328	-146.000348	2.084	0.006	59.462010	18.135491
222.544	-1.801312	0.545393	-145.996864	2.098	0.006	59.462010	18.135491
222.555	-1.799691	0.544458	-145.993408	2.112	0.007	59.462009	18.135491
222.566	-1.798068	0.543523	-145.989925	2.126	0.007	59.462009	18.135491
222.577	-1.796447	0.542588	-145.986442	2.140	0.007	59.462009	18.135490
222.588	-1.794825	0.541652	-145.982986	2.155	0.007	59.462009	18.135490
222.599	-1.793055	0.540632	-145.979188	2.170	0.007	59.462009	18.135490
222.610	-1.798125	0.542332	-145.975896	2.184	0.006	59.462009	18.135490
222.621	-1.804193	0.544322	-145.969694	2.201	0.006	59.462008	18.135489
222.632	-1.813265	0.548329	-145.966374	2.216	0.005	59.462008	18.135489
222.643	-1.823031	0.553017	-145.963041	2.230	0.003	59.462008	18.135489
222.654	-1.838216	0.558920	-145.959940	2.244	0.002	59.462008	18.135489
222.665	-1.849799	0.565198	-145.956962	2.258	0.001	59.462008	18.135488
222.676	-1.862971	0.571476	-145.953643	2.273	-0.001	59.462008	18.135488
222.687	-1.872477	0.575949	-145.950406	2.288	-0.001	59.462007	18.135488
222.698	-1.877978	0.577439	-145.946553	2.302	0.000	59.462007	18.135488
222.709	-1.883480	0.578928	-145.942701	2.316	0.001	59.462007	18.135487
222.720	-1.888982	0.580418	-145.938849	2.330	0.002	59.462007	18.135487
222.731	-1.894483	0.581909	-145.934997	2.344	0.003	59.462007	18.135487
222.742	-1.899984	0.583399	-145.931144	2.358	0.004	59.462006	18.135487
222.753	-1.905486	0.584890	-145.927306	2.372	0.005	59.462006	18.135486
222.764	-1.910987	0.586382	-145.923454	2.386	0.006	59.462006	18.135486
222.775	-1.916488	0.587874	-145.919601	2.400	0.006	59.462006	18.135486
222.786	-1.921988	0.589366	-145.915749	2.415	0.007	59.462006	18.135486
222.797	-1.927489	0.590859	-145.911897	2.429	0.008	59.462005	18.135485
222.808	-1.932990	0.592352	-145.908045	2.443	0.009	59.462005	18.135485
222.819	-1.938491	0.593845	-145.904192	2.457	0.010	59.462005	18.135485
222.830	-1.943991	0.595339	-145.900340	2.471	0.011	59.462005	18.135484
222.841	-1.949491	0.596833	-145.896502	2.485	0.012	59.462005	18.135484
222.852	-1.954992	0.598327	-145.892649	2.499	0.013	59.462004	18.135484
222.863	-1.960492	0.599822	-145.888797	2.513	0.013	59.462004	18.135484
222.874	-1.965992	0.601317	-145.884959	2.527	0.014	59.462004	18.135483
